英雄联盟,8327313,今天1点半开始直播,大头让人头大,5154
英雄联盟,4559510,^^发牌员和我有仇。,某只蓝,5141
英雄联盟,4039805,全能adc直播间,小残猫ADc,5136
英雄联盟,1259625,防狼电棍流启封掘墓,国麟王,5134
英雄联盟,5618727,美服第一卡特：小号从零上王者,我喜欢蓝色啊i,5115
英雄联盟,735588,艾克：四秒钟之前,柴二汪,5112
英雄联盟,8366219,峡谷 冲 青铜,狮傅,5103
英雄联盟,8425692,萌新主播白给第十四天,小薯片爸爸,5097
英雄联盟,85774,小奉孝：天青色等烟雨,奇佐小奉孝,5092
英雄联盟,8398500,暗影岛寻找小伙伴免费上车,小丑丶江湖,5076
英雄联盟,8188053,韩服王者600点打野教学,无敌的我乀,5071
英雄联盟,8405891,国服第一手机维修工,A0000好名字,5068
英雄联盟,8342973,艾欧尼亚  欢迎水友上车,亚美呀,5067
英雄联盟,8148883,皮城警备辅助上分之旅,柴犬哥哥Ooo,5052
英雄联盟,5297038,老兵：若有战，召必回！,十年丶主城,5047
英雄联盟,8071320,猴子终于迎来春天啦,不粉不黑刚刚好,5043
英雄联盟,7542928,小罗：开心快乐每一天！,懒惰的小罗,5026
英雄联盟,1234351,上单刀妹，包教包会,张烯烯,5020
英雄联盟,477708,赌赵信吃鸡了,恒恒88,5019
英雄联盟,6522134,新赛季上分中、、、、,Shuang子星233,5011
英雄联盟,5381667,国服最混女枪,有斗志泰罗,4980
英雄联盟,6414230,一区从零上分呀(求关注),桃子Yoo,4980
英雄联盟,6512160,想看的这都有！,故王,4971
英雄联盟,2855587,十一：王者薇恩 单排高分段 ~~,十一Vayne,4963
英雄联盟,3529657,突然出现 有一起玩的么,鱼三要加油鸭,4946
英雄联盟,8226618,又是充满希望的一天 8226618,小小小小小小骨丶,4922
英雄联盟,210536,89使徒影流之主劫Zed复播,Best丶Asn使徒,4906
英雄联盟,7202562,从来都不会飞,弱弱爱嵘嵘,4895
英雄联盟,7975798,妹妹，缺不缺一个汉服小哥哥,混沌熊boy,4891
英雄联盟,8259035,下饭喵喵又在慌张中....,F爱吃鱼的喵喵,4886
英雄联盟,7523918,剑豪没有剑那还叫剑豪嘛？,沐铭雅,4881
英雄联盟,6311015,我回来了 快乐时光开始了,我叫啊甘,4879
英雄联盟,7299020,剑重来之时 世界末日,女流氓丶小爱,4878
英雄联盟,7622196,电一铂金局愉悦上分！！,无羡桃夭,4877
英雄联盟,8419468,汤圆:国服最惨女主播,汤圆不圆嘿,4877
英雄联盟,5997779,吃饭的，可以来了,下饭锤石,4873
英雄联盟,8420993,欢欢乐乐 玩游戏就是要快乐,扑嗵嗵,4856
英雄联盟,8477265,今天的操作！秀色可餐！,小小皮蛋粥,4854
英雄联盟,7215355,我回来了～快来和我做朋友吧！,一根小雪糕y,4851
英雄联盟,7902838,吕卿平：又蔡又爱玩~,吕卿平,4850
英雄联盟,6174242,英雄三国   我说的话..,遇见您是最美好的意外,4829
英雄联盟,554688,小小吸血鬼,迷失的兔子a,4817
英雄联盟,8352240,云顶10.7 起飞 8352240,ChrisWu666,4804
英雄联盟,7592526,韩服 干就完了 !,金闪亮最无敌007,4797
英雄联盟,8485150,喂饱你的霸丁,霸丁丶,4796
英雄联盟,6068624,皮城锤新号,多次拒绝黄晓明,4791
英雄联盟,8227554,晓寒寒的上分之路,请叫我晓寒寒,4777
英雄联盟,5371258,来看我lol吧,我叫zxk不是cxk,4774
英雄联盟,7750620,今日被迫被迫营业，比尔网1随便上车,大脸琬琬吖,4768
英雄联盟,8441101,峡谷宗师 在线教学,平头哥771506,4762
英雄联盟,4319514,龙龟扎克专场,扎克龙龟野区霸主,4760
英雄联盟,839724,万年风sao老狐狸,一只兔蹲蹲,4751
英雄联盟,3821795,不敢相信，我是钻2,黄少天hst丶,4750
英雄联盟,8001319,上单铁男一哥打野蔚皇子上分教学多多关注,ZxinGxky,4735
英雄联盟,8002968,上单掘墓　夫妻组合　 提莫小黄豆,提莫小黄豆,4735
英雄联盟,7535900,厨师长前来报到,Bakiii小口甜,4724
英雄联盟,6441259,好久没玩了 练练手感,叫我皮皮泽丶,4698
英雄联盟,6290299,世间美好都与你环环相扣！,王大锤i6666,4684
英雄联盟,8372589,您的主厨来了,BlackChanOne,4684
英雄联盟,3904311,【zlc】豌豆射手,Doyuzlc,4675
英雄联盟,1477207,青松：斗枪 源计划 羁绊鬼才上分,古诗青松,4673
英雄联盟,8469818,和朋友整活,赣宝游泳滴神,4657
英雄联盟,7874717,白给计划已开启,安之的草莓,4651
英雄联盟,2264785,全能石—所有英雄,xywhzgsbshajsjxsbsb,4627
英雄联盟,122169,欧服 最强中单慎,Face挽尊,4623
英雄联盟,7423003,黑色玫瑰  免费带粉,呆呆萌的小桃子,4619
英雄联盟,8293385,灵活冲王者目前铂金1,鱼饵对鱼还有余,4615
英雄联盟,5246593,第一一血主播，舒服了。看我嘚嗖小步伐,啊哩丿,4581
英雄联盟,1710459,网一辣眼操作,富家一组丶星星,4577
英雄联盟,6362570,顺风笑嘻嘻 逆风***,阿福是个拳王,4538
英雄联盟,6913196,S10.6 冲最强王者,小沅意儿,4533
英雄联盟,7788308,王者打野第一野王来咯,大老是非得失鼠,4530
英雄联盟,8175321,秀儿在线上分,秀儿的好兄弟野马涛,4516
英雄联盟,6294927,一区灵活啊冲啊,巫妖王丶枭七,4495
英雄联盟,8418413,德玛西亚快乐青铜,欤筱,4488
英雄联盟,8434290,云顶跳跳虎 8434290,黎骚丶,4480
英雄联盟,8088092,版本T1奥恩教学,朽神大魔王,4468
英雄联盟,5950961,死在峡谷的第一千次,隔壁王割割,4447
英雄联盟,746825,欢乐游戏，娱乐至上！,吴小楠呀,4434
英雄联盟,8171495,经典回顾！@,山西老陈醋Ngk,4428
英雄联盟,2618966,纯笨比练习K头,ka1ista2618966,4419
英雄联盟,7542517,无聊且无味~~~,sir的兔子,4415
英雄联盟,6356793,暴扣诺手即将降临！！！,当空皓月biu,4402
英雄联盟,7393286,劫 男刀 亚索铂金局,无天Xx,4402
英雄联盟,8273204,第23天直播~加油,王亦轩丶丶,4400
英雄联盟,8384903,娱乐主播彦祖麟,螃蟹虎妞,4388
英雄联盟,513841,主播是云顶大王，今天冲钻,刘一鸽,4382
英雄联盟,3818583,上砖坎坷路,养猪证,4382
英雄联盟,6777352,爷必须是四川第一ad,NEW4ME,4380
英雄联盟,6977852,征服者皎月黄金到钻石局应有尽有,萌萌的胖小海,4375
英雄联盟,7830374,第一吸血鬼铂金屠杀,橙子ADC,4361
英雄联盟,3970259,广东第一上头德莱文  【永不下播】,苏Succ,4359
英雄联盟,3847473,一只迷路的条老板,买辣条不用给钱,4357
英雄联盟,3334259,花生：花生请战，敢问有人上车否,渝万丶小花生少校,4340
英雄联盟,7831301,好久没有开播了。,扎提iiiii,4333
英雄联盟,8342285,单排上分日记 8342285,肆无忌惮c丶,4317
英雄联盟,8019801,上分开始了 8019801,无殇凝海,4300
英雄联盟,2120821,娱乐！！！！！ 2120821,369921031,4293
英雄联盟,8445873,上单小猎狗,用户176668016,4268
英雄联盟,7035690,怀着荣誉感而战,白易大表哥,4256
英雄联盟,7752252,立志做个技术主播，偶像仙叔叔,库尔勒吴彦祖啊,4254
英雄联盟,8418951,设计师挨打完毕下午云顶,二十八岁的江流儿,4252
英雄联盟,8362148,开心排位GO！,木瓜教主,4236
英雄联盟,532418,美服，欢迎上车,A丶R丨T,4216
英雄联盟,5729397,努力有进步。谢谢各位大佬抬-熊祭感谢,熊祭丨TcX锋,4216
英雄联盟,605621,网二忠实狗头玩家605621,殇灬莫殇,4215
英雄联盟,7963137,iG羞男OB的直播间,iG羞男OB,4207
英雄联盟,2789297,走上人生癫疯,无谓HANS,4200
英雄联盟,7978210,穿越干！！！！！,煮茶不用水,4186
英雄联盟,1913530,云顶上分套路 1913530,云顶戏命师一白首,4177
英雄联盟,1276512,你上分的速度超速了啊,棋门遁甲达哥,4175
英雄联盟,8189677,峡谷之巅白金局奥恩,性感羊男,4174
英雄联盟,1670819,病友交流局,上单霸主王老虎,4168
英雄联盟,59244,我好像一直在放弃你又好像一直在等你,cuteapa,4167
英雄联盟,1520447,新赛季已王者,是锦年呀丶丶,4166
英雄联盟,7865026,伟泽zZ的直播间,伟泽zZ,4165
英雄联盟,627690,洛神：中野光速上钻教学,叫我洛神就好啦,4164
英雄联盟,8278216,峡谷厨师长8278216,什么名字2333,4160
英雄联盟,8463848,和魔法少女厄加特的开黑之 8463848,文化传媒152,4137
英雄联盟,7890200,~不是Svp 请举报主播~,你的私教Ymy,4131
英雄联盟,8469365,上课中。三点半开播,梦魇狂舞,4128
英雄联盟,7511613,韩服冲带师,上单澈,4123
英雄联盟,7418283,AD进攻万花筒，简直一个黑铁战神,左里各倾c,4115
英雄联盟,8462805,英语学习、互动bar直播间,用四川话带来不一样的,4105
英雄联盟,6095408,找回自己，做最棒的AD,孤单网易云丶,4088
英雄联盟,7303871,黑色第一腕豪BB刚祝大家新年快乐,孙大大家的霉霉,4088
英雄联盟,7351738,论主播的一千种S法,亲爱的圈哥,4075
英雄联盟,7963077,FPX小凤凰OB的直播间,FPX小凤凰OB,4070
英雄联盟,8196151,峡谷顶级厨师 8196151,小宇很难,4065
英雄联盟,4751469,【声优教学 艾翁】开心农场开始了,GS丶张nima,4059
英雄联盟,8456779,是否一样无助. 峡谷之巅从零开始泽拉斯,无助吗丷,4050
英雄联盟,8393594,AD就要浪起来,沈豆豆奥力给,4049
英雄联盟,8459232,冲冲冲冲 直播间 8459232,云顶野驴,4046
英雄联盟,1208956,峡谷之巅：冲冲冲,Ari炼金,4041
英雄联盟,3522890,漯河:烂分 上王者,主播小蚂蚁,4037
英雄联盟,7575673,Evelyn的最终抚慰~！,小刚牙OvO,4015
英雄联盟,43531,ADC炼狱上分路,猛狗MenGo,4013
英雄联盟,8377768,美服王者打野,爱笑的苦瓜LL,4013
英雄联盟,7827647,王牌辅助基兰喜欢时光老头吗？,童话天使847,4007
英雄联盟,7642342,我方下路永远劣势,旅人OvO,4002
英雄联盟,4911431,舌尖上的直播间之奇怪的玩家,夏小川Au79,4000
英雄联盟,8078666,搞笑辅助强势来袭 8078666,渔夫家的Goldfish1,3998
英雄联盟,4670872,武汉相声会,可怕的钢牙,3992
英雄联盟,8279492,"淡黄的长裙,蓬松的头发~~~",逸辰Y1Chen,3991
英雄联盟,5785996,5785996,企鹅帅气,3985
英雄联盟,8405611,电一从零单排！ 8405611,Estelle丶星辰,3982
英雄联盟,5577894,【佟】最重要的是要你开心,靠谱的巴赫丶,3972
英雄联盟,7853746,白银冲青铜 7853746,小师德鲁克,3968
英雄联盟,8500091,云顶冲分gogogo！！！,王阿彬丶,3968
英雄联盟,194996,云顶之羿发车,DDL电动小马达,3962
英雄联盟,8237988,神坑瑞文教学,花落亦不离曦,3961
英雄联盟,7318,怎么说小老板 7318,BrentQiu,3951
英雄联盟,2139340,韩服厨师劫,呼吸小马,3946
英雄联盟,1762825,我回来啦阿！,l个主播,3942
英雄联盟,1636280,教你如何在黄金局做我兄弟,Kris阿团,3941
英雄联盟,7909711,新人主播  请多关注 7909711,灵活的刘某Y,3937
英雄联盟,2040476,英雄三国：英雄联盟不能急,风鬼七,3933
英雄联盟,2389003,黑色玫瑰排位赛 2389003,傲天第一坑,3924
英雄联盟,8176929,网5第一上单奥恩 王者局,dsafsdsadfas,3924
英雄联盟,2050955,我再也不凶人了 关注我吧,木雪凉,3912
英雄联盟,1673130,日常逗比时刻 走进垃圾堆,缔造柠檬1234,3909
英雄联盟,5622692,在峡谷打排位 可以一起哦,伊伊QvQ,3904
英雄联盟,8295215,干啥啥不行，白给第一名 8295215,肇庆梁坑狗,3901
英雄联盟,7896535,孤刀锁喉游龙刃,安安是你的信仰,3895
英雄联盟,7667745,战争学院钻石局冲分,雨中清酒,3892
英雄联盟,7509503,莫甘娜打野,爱生活爱运动爱黄子涛,3882
英雄联盟,7613319,欢乐时光就要开始了 7613319,DY丶白澤,3881
英雄联盟,6818881,试试版本新英雄,北方依旧浪,3880
英雄联盟,7033626,树欲静而风不止791的直播间,婷宝宝不卖萌,3876
英雄联盟,5963512,19岁千分王者豹女蜘蛛 网二前十 峡谷冲,泽言z,3875
英雄联盟,6645420,不是我太菜 而是对面外挂太厉害,Noah豆浆,3875
英雄联盟,4594437,【BX】随意玩玩,BingXuan冰炫,3865
英雄联盟,7995189,微微一笑很倾城！,浅梦丷乱芳华,3865
英雄联盟,818848,老年人AD艰难上分中,院长的八倍烬,3864
英雄联盟,30470,裁决之地 阿卡丽蒜男杰斯king,氵囧,3854
英雄联盟,6329220,王者酱酱宝,窝陪泥丸,3844
英雄联盟,4779437,德玛西亚白金单排冲王者,GS丶龙少卡特,3837
英雄联盟,4819422,~帅气的雨茶 回来了~,雨茶yuer,3834
英雄联盟,8073982,超星 | 英文授课，进来学习,海染蓝了OMG,3827
英雄联盟,6463086,想打王者局,周大晒,3825
英雄联盟,2073414,下饭 吃饭的来,主播小Diao,3824
英雄联盟,5360581,网一钻1冲王者 5360581,忘记过去吗,3820
英雄联盟,5008239,今天又皮了,妓男l,3816
英雄联盟,7093663,电1峡谷冲王者！国服第1瑟提加厄菲琉斯,九十九阿图姆,3816
英雄联盟,6668344,剑圣玩到吐,旖旎拥友,3815
英雄联盟,6465452,SKT战队队员直播实况,LCK韩服FakerOB,3814
英雄联盟,8066833,守望之海  游戏加主播id上车白银到白金,w4zhangyi,3810
英雄联盟,8372363,肖china的直播间,肖china,3809
英雄联盟,3988356,小葵：自闭的一天开始咯~,迷人葵,3808
英雄联盟,7126139,不要问，问就是国服第一梦魇,Lonely使皇,3806
英雄联盟,8478148,娱乐主播冲分 8478148,胖淞,3800
英雄联盟,6487953,小伟：一个想用adc的人,一个小小的前排兵,3795
英雄联盟,2878992,食堂开饭了，带上碗筷，管饱！,单身燚,3792
英雄联盟,8214500,祖安王者局 8214500,康康卡特,3789
英雄联盟,6381775,慕然回首 那人却在灯火阑珊处,朕要今晚掀你的牌子,3786
英雄联盟,8494713,帅气中单卡蜜尔教学~【新人多关照】,欣欣卡蜜尔,3786
英雄联盟,2324526,辅助第一视角 2324526,温州洛,3785
英雄联盟,5807114,嘤嘤嘤喜喜,峡谷魔力帝,3784
英雄联盟,1751331,臭棋篓子。。。,塘南嘎的凡,3774
英雄联盟,8154617,顶级上单对线教学,摸摸小憨批,3773
英雄联盟,3823462,少女塔塔：可可爱爱的友好型语言交流天才,少女塔塔Tata,3769
英雄联盟,3356752,班德尔城白金局 3356752,教父sing,3767
英雄联盟,8036543,又是挨打的一天 8036543,小刀丶上单菜王,3767
英雄联盟,83525,。。。。。。 83525,MonsterVvvvvvv,3751
英雄联盟,85567,新人主播克隆和极地大乱斗85567,摆摆七丶,3749
英雄联盟,1969032,玩妖姬的那个小鬼,小鬼妖姬,3748
英雄联盟,6399255,中单亚索练习首测,野区路人王x李青,3736
英雄联盟,8154794,开始大干一场了,iu阿宇,3728
英雄联盟,7536918,2.5个月没玩的人直接打排位辣！,I唯I琦IKzzKi,3725
英雄联盟,6882792,想去韩服体验一下,龙吟直播间,3720
英雄联盟,8458476,我的剑准备好了,远古高手,3719
英雄联盟,83525,。。。。。。 83525,MonsterVvvvvvv,3751
英雄联盟,85567,新人主播克隆和极地大乱斗85567,摆摆七丶,3749
英雄联盟,1969032,玩妖姬的那个小鬼,小鬼妖姬,3748
英雄联盟,6399255,中单亚索练习首测,野区路人王x李青,3736
英雄联盟,8154794,开始大干一场了,iu阿宇,3728
英雄联盟,7536918,2.5个月没玩的人直接打排位辣！,I唯I琦IKzzKi,3725
英雄联盟,6882792,想去韩服体验一下,龙吟直播间,3720
英雄联盟,8458476,我的剑准备好了,远古高手,3719
英雄联盟,5834356,峡谷之巅王者锐雯 冲,无段锐雯,3662
英雄联盟,8484071,王者丶风范 引领潮流,爱做菜的海海,3658
英雄联盟,7562418,只剩我独自领略,暮森森森,3657
英雄联盟,7938758,天青色等烟雨而我在等你  7938758,江宁夜,3647
英雄联盟,3845722,看我的霸王枪赵信无敌登场,稻草人奕酷专卖店京东,3641
英雄联盟,4486548,韩服船长 峡谷gui分,小木cccc,3640
英雄联盟,7139743,今天给各位水友整个活,远少syy,3639
英雄联盟,7210436,马飞飞克烈专场,不素之客马飞飞,3639
英雄联盟,8311116,进来吃菜了,刺挠哥哥,3639
英雄联盟,5591639,MK.D.斜阳的直播间,黑夜的斜阳,3634
英雄联盟,7868299,毛老师的掉分日记,虾皮王,3634
英雄联盟,17553,【班德尔城】缘分到了拳王就上线了。,方文山,3633
英雄联盟,5143770,万年风女，艾欧尼亚顺手上个铂金,筱幻听丨,3629
英雄联盟,7802083,欢乐大乱斗 7802083,飞奔的小清新,3626
英雄联盟,6204803,看样子你很快乐,蛋黄酥丶,3623
英雄联盟,4236813,水晶电刀游侠法海,哈哈啦666666,3622
英雄联盟,5276855,他们说我只输给天 5276855,天堂有罪ii,3618
英雄联盟,3340175,这一波，怎么说,FoX灬Bobby,3611
英雄联盟,8230833,篮子兮的直播间,蓝子兮,3589
英雄联盟,8385868,来一起。8385868,旭芽春茶,3581
英雄联盟,7707358,陪伴是最长情的告白鸭！,大白啊Baymaxi,3573
英雄联盟,7934280,横扫饥饿，看我操作,Q1630bfb4655a4cd71,3565
英雄联盟,1392245,峡谷之巅冲1392245,ML春砂仁,3562
英雄联盟,7838367,克隆模式下饭直播大神教学请去416763,小绵羊nnnnn,3551
英雄联盟,8200243,电1 双排。。,各路都玩怪我咯,3536
英雄联盟,8144799,斗鱼TV丶東東,chendongdong小哥哥,3534
英雄联盟,8294812,CC潮流老汉的直播间,CC潮流老汉,3534
英雄联盟,8460877,稚子和铁匠的直播间,wcfwcfwcf,3534
英雄联盟,4792740,王者豹女打野,暖心阿卡丽,3530
英雄联盟,6407164,D10 钻石娱乐局,思文的黑神,3525
英雄联盟,6562738,云顶s3三星船长集结中,深渊宝宝4,3512
英雄联盟,7333847,开饭了 各位,1775919915,3507
英雄联盟,8400431,浮是对的的直播间,浮是对的,3502
英雄联盟,785616,"听闻广陵不知寒,大雪龙骑下江南.",泡沫箱,3497
英雄联盟,541377,欢乐时光就要来临了！ 541377,飞丶鹏,3496
英雄联盟,2026382,莲舞卡特，血条消失之术,大王丶莲舞,3495
英雄联盟,6199220,最菜法师没有之一,直男丶Xiao,3493
英雄联盟,8443269,黑色带水友双排,鲸裕,3490
英雄联盟,6670198,什么都玩 玩什么都菜 6670198,我能躺吗z,3485
英雄联盟,6826533,喷主播送房管，送礼物随机,神谕OracleAdGod,3484
英雄联盟,4889981,是水滴的声,sala靈,3479
英雄联盟,7949487,坑神来了000,666656565668494944,3475
英雄联盟,1743272,一区匹配可上车 1743272,Clown星空,3459
英雄联盟,4480136,欢迎来到祖安阿卡姆疯人院,Clown丶HeathLedger,3457
英雄联盟,1656192,小结巴：穿心矛！,萌萌的小结巴丶,3454
英雄联盟,8215585,黑铁最强ad!,y蚊子w,3450
英雄联盟,6865644,驴酱在武汉的帅逼,驴酱丶养乐多,3447
英雄联盟,8290792,我命由我天知道！青大王牌主播随时准备上课,超烦丶大湿,3447
英雄联盟,4105147,萝卜头：新版稻草人你爱了么？,守护柳柳的萝卜头,3446
英雄联盟,5960403,电一老厨师撸猫上分,无烟墨离i,3446
英雄联盟,7961525,RNG皇族OB的直播间,RNG皇族OB,3444
英雄联盟,7652447,机器人与我为邻,迷公丶,3443
英雄联盟,7741092,德玛西亚组团峡谷游中~,张新新a,3441
英雄联盟,8350267,老衲抽风：努力爬坑,老衲抽风,3438
英雄联盟,7509474,是妮蔻惹的直播间,夏小姐的小宝贝,3435
英雄联盟,6264987,快乐游戏快乐游戏求关注就行,哎哎哟喂喂,3430
英雄联盟,6032466,赛季末拿个框,影子球球球球球,3429
英雄联盟,4337354,瓜皮上单的一天,love彤彤的峰峰,3426
英雄联盟,602508,7点5V5 高端局开始,马鞍山第一皇子,3424
英雄联盟,6980303,戒酒三个月,NewYork黄,3422
英雄联盟,8478635,倚天贱的直播间,敏萱may的倚天贱,3420
英雄联盟,4473104,快乐的一天从挨揍开始,喜感ovo,3411
英雄联盟,6326277,新人主播求关注！ 6326277,兹拉坦IBr,3411
英雄联盟,7693739,裁决之地上车记,阿y猫猫,3406
英雄联盟,6951196,恰饭~~~,努力的阿白,3405
英雄联盟,8335760,中单提莫   夏天才开播啦,不开处方的夏医生,3402
英雄联盟,8107667,好好上分了,爱LOL的尘世美,3395
英雄联盟,1231648,最下饭主播没有之一,丶freedom丶,3394
英雄联盟,2287441,建议改成：建议改成建议改成,往昔2323,3393
英雄联盟,3674431,湖南怀化第一赵信【猛男冲击】,剑指北墙,3390
英雄联盟,6922703,大哥，旭旭宝宝呦。,淡然丶杰,3384
英雄联盟,4383880,黄金棋手咔咔掉分,不起眼的大炮,3375
英雄联盟,6416046,寒冰，单排,小阎王艾神,3370
英雄联盟,8100834,皮卡丘混混混,Tm608,3369
英雄联盟,8288516,峡谷顶级厨师,张丶小伙,3368
英雄联盟,6986578,三级被单杀，请举报主播,颜辞灬,3366
英雄联盟,7856481,Mr丶莫忆的房间:4月你好,Mr丶莫忆,3359
英雄联盟,2527404,克隆来了●ω●,宽额头妹妹,3354
英雄联盟,6140091,AD上分冲分记,修炼简单,3349
英雄联盟,7731315,西瓜打野@剑圣龙龟,西瓜剑圣龙龟野,3346
英雄联盟,8243375,欢迎来到芜湖小司马能让你高兴的直播间,GXL暖心男神,3345
英雄联盟,175907,张叫兽：带你脱离青铜坑,来自土星的张教授,3336
英雄联盟,8218822,九七：江西野王的野区日常,九七Mxm,3334
英雄联盟,8291987,大头猴skr 8291987,大头猴skr,3334
英雄联盟,8325550,赵信，永远滴神,小灬阿江,3328
英雄联盟,7925512,二哈喇子上分记,二蛤喇子,3326
英雄联盟,7539250,一个重庆方言流主播,血色丶,3322
英雄联盟,8238046,祖安大酒店欢迎您,白河畔的张日天,3320
英雄联盟,7662033,今天是哑巴 7662033,朵蜜天女潘长江,3315
英雄联盟,1923072,日服英雄联盟 1923072,日服联盟STAR,3313
英雄联盟,8489928,开饭啦开饭啦 8489928,锤英俊,3305
英雄联盟,8480450,莫小贝的直播间 8480450,兰若不离,3302
英雄联盟,7284018,巅峰白银局{认真专注上分},小恐龙多利喜东东,3299
英雄联盟,6619633,有一个算一个 打1 我知道你在,ZyyJc啊卡,3283
英雄联盟,4326738,山水一程  三生有幸,聪宝zzZ,3279
英雄联盟,1431022,阿力丶go：来直播了！,阿力丶go,3278
英雄联盟,7662033,今天是哑巴 7662033,朵蜜天女潘长江,3315
英雄联盟,1923072,日服英雄联盟 1923072,日服联盟STAR,3313
英雄联盟,8489928,开饭啦开饭啦 8489928,锤英俊,3305
英雄联盟,8480450,莫小贝的直播间 8480450,兰若不离,3302
英雄联盟,7284018,巅峰白银局{认真专注上分},小恐龙多利喜东东,3299
英雄联盟,6619633,有一个算一个 打1 我知道你在,ZyyJc啊卡,3283
英雄联盟,4326738,山水一程  三生有幸,聪宝zzZ,3279
英雄联盟,1431022,阿力丶go：来直播了！,阿力丶go,3278
英雄联盟,7963131,EDG猪哥OB的直播间,EDG猪哥OB,3242
英雄联盟,6316087,卑微主播在线挨打QvQ,大白羊QvQ,3239
英雄联盟,6735193,小嘴抹了蜜,我脾气敲好的,3232
英雄联盟,4612020,这把我来carry,渝万丶凉苼i,3225
英雄联盟,1737550,南泉周润发,那时丨花开丶,3220
英雄联盟,2161166,各勉日新志，国服第一石偷人。,zt丶呀呀呀,3220
英雄联盟,8270651,分我吃定了，耶稣都留不住，我说的,暴躁网友小董,3219
英雄联盟,7832331,单手直播 主玩德玛,稳稳当当qa,3217
英雄联盟,7931732,快乐多又多,成1c正在路上,3204
英雄联盟,8420854,来嘛宝贝来聊天嘛~,用户70484507,3200
英雄联盟,835310,峡谷 从0冲王者,冰哥哥up,3196
英雄联盟,5290769,Day  22  欢迎大家,国民老公王思聪呦,3194
英雄联盟,8284237,丐小浪：峡谷之巅梦！,U丐小浪,3191
英雄联盟,3318353,小丑打野专场，超神请点关注,芜湖丶小熊亿,3186
英雄联盟,4640396,搞点小分778,不喜欢直播的吴撑撑,3180
英雄联盟,7692441,云顶小能手 7692441,文华话事人,3175
英雄联盟,7214944,等待”芬兰清晨的霞光丶“速度来，别怂,芝士狗,3166
英雄联盟,7727117,小可爱 7727117,qqxjg810153484,3151
英雄联盟,328140,斗鱼第一AD，冲击20连胜，上波王者,芜湖小虾米丶,3148
英雄联盟,8465029,七杀冲分之路,Appear七杀,3145
英雄联盟,5101656,谁爱我更多~,向挽阿,3138
英雄联盟,4509572,闪神☆AD导师√^^秒天秒地秒空气,meilingshizhuzhu,3135
英雄联盟,8406197,是你的初恋音吗~AD巨C的小姐姐,雪糕妹妹QvQ,3128
英雄联盟,7185506,小小白银真可笑,达高哒哒,3124
英雄联盟,5748059,电一亚索黄金段排位~,快乐的拦路虎,3123
英雄联盟,4030198,老年人选手的上分之旅 4030198,1风铃1,3120
英雄联盟,7758728,暴怒狮子狗在线,电竞徐不言,3120
英雄联盟,1079499,塞拉斯艾克专场,是阿泽啊c,3111
英雄联盟,7228043,妖姬辅助强不强,毛毛虫的末日156,3111
英雄联盟,7662011,不会真有人不喜欢听Hamilton吧,bad镂镂,3105
英雄联盟,8246827,我的瑞雯特别萌~~~,一一不是幺幺,3095
英雄联盟,8251915,喜欢一个吸胖橘的女孩的直播间,喜欢一个吸胖橘的女孩,3090
英雄联盟,6060033,魔族领域萨科梦魇,叶文仙尊,3086
英雄联盟,8317337,卫兵、长贵嗨嗨嗨,石头城纳西族,3066
英雄联盟,4855379,今天又是反向的一天,WSL丶大定定,3060
英雄联盟,7863701,能躺干嘛要C 7863701,MOMOKO喵咪,3057
英雄联盟,8230099,新人妹子主播求关注～大家先玩会火力全开,菲菲酱Strive,3049
英雄联盟,554330,小吕真的会发光QVQ,小吕会发光,3044
英雄联盟,8080165,李斯托夫斯基 8080165,r87539,3037
英雄联盟,7028142,在 线 受 虐,今天也刷牙了,3032
英雄联盟,2146691,皎月专场，2146691,一抹暖冬,3030
英雄联盟,807197,王楼村后备储蓄干部阿刘,王楼F4阿刘,3029
英雄联盟,136980,RNG/EDG/IG/WE/SKT,青铜丶狱长,3020
英雄联盟,5646057,兄弟们来五黑啊黑铁青铜,冷少主,3020
英雄联盟,745589,大乱斗小公举 745589,妈咪玥儿,3019
英雄联盟,7620956,就你叫ADC啊,yinjianxiong860,3016
英雄联盟,3570149,黑色玫瑰 上王者开始认真了,许皇x丶,3008
英雄联盟,7896556,电四娱乐玩具车,像一阵风1,3008
英雄联盟,3008484,还是凤凰好玩,安静冰鸟,3007
英雄联盟,8263569,中单教学，教你轻松上钻！,时辰刀,3003
英雄联盟,4672358,师承银剑君 新任沙皇king！,玩沙皇的麦兜,3000
英雄联盟,1495024,日常挨捶_(:з」∠)_,一大水波233,2988
英雄联盟,2221725,老表正在直播 2221725,永远的老老老老老表表,2988
英雄联盟,8065289,峡谷厨师，在线喂饭,搞点泡面吃吃吧,2987
英雄联盟,7868075,摸鱼偷偷ob小戴！！,赫赫有名啦啦啦,2982
英雄联盟,7689,下路输赢看开，恰烂分算了,痴人说梦苏沐秋,2976
英雄联盟,6010136,无锁定大型3D动作游戏龙之谷,一只卑微的小虫子,2976
英雄联盟,7217804,18ccc,用户25662102,2968
英雄联盟,6733993,叶修：不疯魔不成活！,英雄海叶修,2948
英雄联盟,7996266,克隆、克隆、到底谁克隆了谁？,瑟瑟发抖丶老拐,2944
英雄联盟,7909715,国服第一塞拉斯 7909715,海浪呀灬,2941
英雄联盟,8129944,jokerwh的直播间,我不是削之谦,2940
英雄联盟,2303342,韩服刷代币,Yongrin,2934
英雄联盟,8327983,青铜欢乐局我C？,拉胯的小鲍,2930
